33.5560775389	-112.307197023	33.5633428272	-112.297788727	0.704301736075	6	0.685745862865	5.31425413714	0.885709022856
33.5452692559	-112.044942248	33.5525345441	-112.035533952	0.704389848496	58	60.5214941689	2.52149416889	0.0434740373947
33.3018965559	-111.948662048	33.3091618441	-111.939253752	0.70636725435	62	41.7654767876	20.2345232124	0.32636327762
33.5318015559	-111.923135248	33.5390668441	-111.913726952	0.704499606219	33	74.4537333348	41.4537333348	1.25617373742
33.6326640559	-111.881680448	33.6399293441	-111.872272152	0.703676661608	38	33.8008342393	4.19916576072	0.110504362124
33.4895466559	-111.936797248	33.4968119441	-111.927388952	0.70484371833	626	855.81837121	229.81837121	0.367121998738
33.3155793559	-111.972565148	33.3228446441	-111.963156852	0.706256419239	117	93.2601210192	23.7398789808	0.202904948554
33.6497043559	-112.239566148	33.6569696441	-112.230157852	0.70353741314	37	23.2390417397	13.7609582603	0.371917790819
33.4855363559	-112.078616148	33.4928016441	-112.069207852	0.704876357179	162	198.465578787	36.4655787868	0.225096165351
33.4167113059	-111.947721848	33.4239765941	-111.938313552	0.705435969076	361	317.817254931	43.1827450692	0.119619792435
33.4757510059	-111.861960748	33.4830162941	-111.852552452	0.70495598325	14	10.2003357853	3.79966421466	0.271404586762
33.4044949559	-111.794211548	33.4117602441	-111.784803252	0.705535193054	23	15.9932732844	7.00672671563	0.304640291984
33.5007123559	-112.084213598	33.5079776441	-112.074805302	0.704752825244	112	149.474659028	37.474659028	0.334595169893
33.4190953559	-111.956198148	33.4263606441	-111.946789852	0.705416601538	235	262.717218196	27.7172181964	0.117945609346
33.6997357559	-112.296525248	33.7070010441	-112.287116952	0.703128211288	3	0.269436648685	2.73056335131	0.910187783772
33.3741056559	-112.119212248	33.3813709441	-112.109803952	0.70578188273	4	-2.76117953894	6.76117953894	1.69029488473
33.5355954059	-111.940097698	33.5428606941	-111.930689402	0.704468691415	17	20.8105980384	3.81059803844	0.224152825791
33.4455673559	-112.074304148	33.4528326441	-112.064895852	0.705201466329	1105	562.468770515	542.531229485	0.490978488222
33.4713287559	-112.070088148	33.4785940441	-112.060679852	0.704991961563	178	175.304262507	2.69573749326	0.0151445926588
33.3816606193	-112.083921398	33.3889259076	-112.074513102	0.705720572729	3	4.70654030174	1.70654030174	0.568846767248
33.6354289559	-112.184174148	33.6426942441	-112.174765852	0.703654071864	56	38.8625083281	17.1374916719	0.306026636999
33.3946562559	-111.792810048	33.4019215441	-111.783401752	0.7056150819	30	24.8798902074	5.12010979256	0.170670326419
33.5289298559	-111.839808648	33.5361951441	-111.830400352	0.70452300468	5	5.36101992223	0.361019922225	0.0722039844451
33.5159443559	-112.070055148	33.5232096441	-112.060646852	0.704628787755	150	125.385210533	24.6147894675	0.16409859645
33.4903784059	-111.983713448	33.4976436941	-111.974305152	0.704836948488	154	106.903763812	47.0962361876	0.305819715504
33.5258202059	-112.055521848	33.5330854941	-112.046113552	0.704548339949	98	39.4916841486	58.5083158514	0.597023631136
33.4892932059	-111.926829398	33.4965584941	-111.917421102	0.7048457812	1129	910.132741774	218.867258226	0.193859396126
33.5789205559	-111.934897248	33.5861858441	-111.925488952	0.704115430375	281	195.582344623	85.4176553773	0.303977421271
33.5064264559	-112.018911448	33.5136917441	-112.009503152	0.704706299923	185	197.172249179	12.1722491794	0.0657959415102
33.4913206559	-111.928848448	33.4985859441	-111.919440152	0.704829279077	1760	1390.94363939	369.056360615	0.209691113986
33.3511353559	-111.794536848	33.3584006441	-111.785128552	0.705968215814	194	168.468369682	25.5316303185	0.131606341848
33.5515792182	-111.905160445	33.5588445064	-111.895752148	0.704338410803	125	113.537877599	11.4621224006	0.0916969792047
33.5242309559	-111.931777748	33.5314962441	-111.922369452	0.704561287253	314	283.164606739	30.8353932607	0.0982018893653
