33.5560775389	-112.307197023	33.5633428272	-112.297788727	0.704301736075	6	3.20686536307	2.79313463693	0.465522439488
33.5452692559	-112.044942248	33.5525345441	-112.035533952	0.704389848496	58	43.8598414587	14.1401585413	0.243795836919
33.3018965559	-111.948662048	33.3091618441	-111.939253752	0.70636725435	62	12.3901434313	49.6098565687	0.800158976915
33.5318015559	-111.923135248	33.5390668441	-111.913726952	0.704499606219	33	41.7302323432	8.73023234318	0.264552495248
33.6326640559	-111.881680448	33.6399293441	-111.872272152	0.703676661608	38	21.8697723679	16.1302276321	0.424479674529
33.4895466559	-111.936797248	33.4968119441	-111.927388952	0.70484371833	626	430.471306588	195.528693412	0.312346155609
33.3155793559	-111.972565148	33.3228446441	-111.963156852	0.706256419239	117	27.252405362	89.747594638	0.767073458445
33.6497043559	-112.239566148	33.6569696441	-112.230157852	0.70353741314	37	18.5155256868	18.4844743132	0.499580386842
33.4855363559	-112.078616148	33.4928016441	-112.069207852	0.704876357179	162	108.572044334	53.4279556658	0.329802195468
33.4167113059	-111.947721848	33.4239765941	-111.938313552	0.705435969076	361	128.082543239	232.917456761	0.645200711249
33.4757510059	-111.861960748	33.4830162941	-111.852552452	0.70495598325	14	10.2664536315	3.73354636851	0.266681883465
33.4044949559	-111.794211548	33.4117602441	-111.784803252	0.705535193054	23	14.6032569072	8.39674309276	0.365075786642
33.5007123559	-112.084213598	33.5079776441	-112.074805302	0.704752825244	112	106.029677911	5.97032208937	0.0533064472265
33.4190953559	-111.956198148	33.4263606441	-111.946789852	0.705416601538	235	89.7220051648	145.277994835	0.618204233341
33.6997357559	-112.296525248	33.7070010441	-112.287116952	0.703128211288	3	0.835980706529	2.16401929347	0.72133976449
33.3741056559	-112.119212248	33.3813709441	-112.109803952	0.70578188273	4	1.65821659954	2.34178340046	0.585445850116
33.5355954059	-111.940097698	33.5428606941	-111.930689402	0.704468691415	17	61.1482042499	44.1482042499	2.59695319117
33.4455673559	-112.074304148	33.4528326441	-112.064895852	0.705201466329	1105	246.041932065	858.958067935	0.777337618041
33.4713287559	-112.070088148	33.4785940441	-112.060679852	0.704991961563	178	105.389411121	72.6105888794	0.407924656626
33.3816606193	-112.083921398	33.3889259076	-112.074513102	0.705720572729	3	6.33967240517	3.33967240517	1.11322413506
33.6354289559	-112.184174148	33.6426942441	-112.174765852	0.703654071864	56	21.18838301	34.81161699	0.621636017678
33.3946562559	-111.792810048	33.4019215441	-111.783401752	0.7056150819	30	22.9681946821	7.03180531795	0.234393510598
33.5289298559	-111.839808648	33.5361951441	-111.830400352	0.70452300468	5	2.76439535936	2.23560464064	0.447120928128
33.5159443559	-112.070055148	33.5232096441	-112.060646852	0.704628787755	150	99.885756103	50.114243897	0.334094959313
33.4903784059	-111.983713448	33.4976436941	-111.974305152	0.704836948488	154	113.438982589	40.561017411	0.263383229942
33.5258202059	-112.055521848	33.5330854941	-112.046113552	0.704548339949	98	73.2868937507	24.7131062493	0.252174553564
33.4892932059	-111.926829398	33.4965584941	-111.917421102	0.7048457812	1129	262.682981765	866.317018235	0.767331282759
33.5789205559	-111.934897248	33.5861858441	-111.925488952	0.704115430375	281	61.8310247979	219.168975202	0.779960765844
33.5064264559	-112.018911448	33.5136917441	-112.009503152	0.704706299923	185	98.6560796891	86.3439203109	0.466723893573
33.4913206559	-111.928848448	33.4985859441	-111.919440152	0.704829279077	1760	339.860856305	1420.13914369	0.806897240736
33.3511353559	-111.794536848	33.3584006441	-111.785128552	0.705968215814	194	28.3161023477	165.683897652	0.854040709548
33.5515792182	-111.905160445	33.5588445064	-111.895752148	0.704338410803	125	46.4094531344	78.5905468656	0.628724374924
33.5242309559	-111.931777748	33.5314962441	-111.922369452	0.704561287253	314	66.8534380567	247.146561943	0.787090961603
33.6629476559	-112.199503748	33.6702129441	-112.190095452	0.703429149697	8	13.2429767114	5.24297671137	0.655372088922
33.4311173559	-112.011144148	33.4383826441	-112.001735852	0.705318918648	555	93.4186560714	461.581343929	0.831678097169
33.5065741559	-112.031908248	33.5138394441	-112.022499952	0.704705097227	392	98.6560796891	293.343920311	0.748326327324
33.6445853559	-111.932132148	33.6518506441	-111.922723852	0.703579250687	20	43.5102978427	23.5102978427	1.17551489214
33.4409080559	-111.990785148	33.4481733441	-111.981376852	0.705239342896	33	63.1038175831	30.1038175831	0.912236896457
33.5709808559	-112.061129648	33.5782461441	-112.051721352	0.704180198583	33	19.3378669355	13.6621330645	0.414004032259
33.5145436559	-111.917753348	33.5218089441	-111.908345052	0.704640196039	38	30.865039545	7.13496045496	0.187762117236
