33.5560775389	-112.307197023	33.5633428272	-112.297788727	0.704301736075	6	3.73824620613	2.26175379387	0.376958965646
33.5452692559	-112.044942248	33.5525345441	-112.035533952	0.704389848496	58	75.2782428944	17.2782428944	0.297900739558
33.3018965559	-111.948662048	33.3091618441	-111.939253752	0.70636725435	62	30.4493345455	31.5506654545	0.50888170088
33.5318015559	-111.923135248	33.5390668441	-111.913726952	0.704499606219	33	15.7685833596	17.2314166404	0.522164140619
33.6326640559	-111.881680448	33.6399293441	-111.872272152	0.703676661608	38	6.09040153309	31.9095984669	0.839726275445
33.4895466559	-111.936797248	33.4968119441	-111.927388952	0.70484371833	626	623.272308925	2.72769107454	0.0043573339849
33.3155793559	-111.972565148	33.3228446441	-111.963156852	0.706256419239	117	35.0665533844	81.9334466156	0.700285868509
33.6497043559	-112.239566148	33.6569696441	-112.230157852	0.70353741314	37	9.24275980633	27.7572401937	0.75019568091
33.4855363559	-112.078616148	33.4928016441	-112.069207852	0.704876357179	162	214.424303047	52.4243030467	0.32360680893
33.4167113059	-111.947721848	33.4239765941	-111.938313552	0.705435969076	361	301.219148448	59.7808515518	0.165597926736
33.4757510059	-111.861960748	33.4830162941	-111.852552452	0.70495598325	14	7.60802936496	6.39197063504	0.456569331074
33.4044949559	-111.794211548	33.4117602441	-111.784803252	0.705535193054	23	39.3765724291	16.3765724291	0.712024888222
33.5007123559	-112.084213598	33.5079776441	-112.074805302	0.704752825244	112	102.949417751	9.05058224894	0.0808087700798
33.4190953559	-111.956198148	33.4263606441	-111.946789852	0.705416601538	235	188.311229322	46.6887706782	0.198675619907
33.6997357559	-112.296525248	33.7070010441	-112.287116952	0.703128211288	3	2.45838031325	0.54161968675	0.180539895583
33.3741056559	-112.119212248	33.3813709441	-112.109803952	0.70578188273	4	3.35307257014	0.646927429862	0.161731857465
33.5355954059	-111.940097698	33.5428606941	-111.930689402	0.704468691415	17	12.0554764088	4.94452359121	0.290854328895
33.4455673559	-112.074304148	33.4528326441	-112.064895852	0.705201466329	1105	615.958005397	489.041994603	0.442571940817
33.4713287559	-112.070088148	33.4785940441	-112.060679852	0.704991961563	178	216.713496357	38.7134963574	0.217491552569
33.3816606193	-112.083921398	33.3889259076	-112.074513102	0.705720572729	3	2.43432990589	0.565670094108	0.188556698036
33.6354289559	-112.184174148	33.6426942441	-112.174765852	0.703654071864	56	48.6606419672	7.33935803277	0.131059964871
33.3946562559	-111.792810048	33.4019215441	-111.783401752	0.7056150819	30	43.7677208039	13.7677208039	0.458924026797
33.5289298559	-111.839808648	33.5361951441	-111.830400352	0.70452300468	5	5.4939763069	0.493976306903	0.0987952613806
33.5159443559	-112.070055148	33.5232096441	-112.060646852	0.704628787755	150	200.01881621	50.0188162097	0.333458774731
33.4903784059	-111.983713448	33.4976436941	-111.974305152	0.704836948488	154	140.412833325	13.5871666748	0.0882283550315
33.5258202059	-112.055521848	33.5330854941	-112.046113552	0.704548339949	98	92.0451519296	5.95484807041	0.0607637558205
33.4892932059	-111.926829398	33.4965584941	-111.917421102	0.7048457812	1129	994.800777558	134.199222442	0.118865564607
33.5789205559	-111.934897248	33.5861858441	-111.925488952	0.704115430375	281	298.356466752	17.3564667516	0.0617667855927
33.5064264559	-112.018911448	33.5136917441	-112.009503152	0.704706299923	185	227.74640159	42.7464015899	0.231061630216
33.4913206559	-111.928848448	33.4985859441	-111.919440152	0.704829279077	1760	1428.24482051	331.755179489	0.188497261073
