23.845089	38.01847
23.845179	38.018069
23.84553	38.018241
23.845499	38.01744
23.84478	38.015609
23.84478	38.014018
23.844869	38.012569
23.84536	38.0116
23.84555	38.01065
23.8451	38.010478
23.8451	38.010478
23.84464	38.010508
23.84453	38.01052
23.84453	38.01052
23.844101	38.010558
23.84398	38.010577
23.843941	38.010608
23.84383	38.010497
23.84434	38.009326
23.844611	38.008838
23.844721	38.008598
23.844739	38.008857
23.8447	38.009345
23.844611	38.009406
23.844499	38.009425
23.84428	38.009887
23.844161	38.009998
23.84403	38.010269
23.846361	38.010128
23.851111	38.009338
23.854641	38.008647
23.854762	38.007606
23.855131	38.006175
23.855871	38.005275
23.85617	38.003814
23.85762	38.002574
23.86121	38.000316
23.865071	37.998718
23.8689	37.996558
23.87327	37.994067
23.87693	37.990966
23.8796	37.989196
23.879461	37.989097
23.879491	37.988796
23.879552	37.98912
23.881326	37.990013
23.881277	37.990001
23.881207	37.99005
23.880935	37.989681
23.880165	37.98902
23.878775	37.989798
23.876153	37.991531
23.875115	37.99229
23.875115	37.99229
23.874975	37.9925
23.876206	37.994289
23.875715	37.99678
23.873905	37.997279
23.872495	37.997638
23.872107	37.9995
23.871425	38.001121
23.871355	38.002719
23.871904	38.003329
23.872534	38.0042
23.872605	38.00484
23.869925	38.005401
23.867553	38.005851
23.866973	38.005981
23.863704	38.00661
23.859154	38.00743
23.854633	38.008658
23.849903	38.00959
23.845673	38.010341
23.844073	38.010611
23.844073	38.010611
23.843823	38.010783
23.843582	38.012294
23.844081	38.015132
23.845661	38.018393
23.847141	38.021175
23.848741	38.023746
23.848892	38.024055
23.849543	38.025195
23.847822	38.025905
23.846111	38.026157
23.84518	38.026718
23.84362	38.027576
23.842871	38.027237
23.839981	38.028487
23.837391	38.029636
23.83633	38.028396
23.834511	38.026366
23.83325	38.024917
23.83081	38.023769
23.8277	38.023128
23.827209	38.023028
23.823981	38.022419
23.82023	38.02185
23.81656	38.021029
23.81328	38.020339
23.809409	38.0195
23.80768	38.019119
23.80476	38.018489
23.801279	38.017761
23.7976	38.017402
23.79669	38.017673
23.796329	38.017863
23.79455	38.019813
23.79336	38.021434
23.790908	38.023185
23.789749	38.024204
23.789749	38.026004
23.79163	38.029113
23.794269	38.032173
23.79718	38.035422
23.80042	38.038131
23.803212	38.04169
23.806372	38.045191
23.806991	38.045722
23.807892	38.047901
23.809642	38.05065
23.810984	38.05334
23.811783	38.056239
23.808662	38.058368
23.808912	38.060546
23.808742	38.060577
23.808693	38.060317
23.808673	38.060317
23.808684	38.060317
23.808484	38.060489
23.808412	38.060268
23.808243	38.060237
23.808363	38.060225
23.808283	38.060225
23.808092	38.060317
23.808092	38.060337
23.808123	38.060317
23.808282	38.060237
23.808282	38.060237
23.808524	38.060436
23.808593	38.060447
23.808634	38.060409
23.808554	38.05973
23.808393	38.05838
23.810563	38.056701
23.811303	38.05437
23.809435	38.05054
23.807594	38.047271
23.807385	38.046599
23.806244	38.04528
23.804273	38.043158
23.802883	38.041728
23.805633	38.040816
23.808453	38.039588
23.808841	38.040447
23.809002	38.041698
23.809292	38.044638
23.810852	38.044417
23.813812	38.043277
23.816233	38.041766
23.818043	38.040377
23.819412	38.040107
23.820202	38.040385
23.822062	38.040546
23.823041	38.041106
23.82561	38.042388
23.82863	38.04388
23.82909	38.043879
23.829589	38.042178
23.830151	38.04047
23.830271	38.04008
23.829562	38.039458
23.82888	38.038928
23.82824	38.038409
23.827719	38.037978
23.827478	38.037768
23.826658	38.03712
23.827269	38.036578
23.827339	38.036517
23.827309	38.036308
23.827999	38.035987
23.829379	38.034957
23.830761	38.033958
23.83196	38.033038
23.83283	38.032367
23.834461	38.031386
23.836291	38.030326
23.83666	38.029124
23.836749	38.028453
23.838899	38.027553
23.841699	38.026252
23.84293	38.026603
23.845289	38.025512
23.848829	38.024981
23.848919	38.024951
23.848989	38.0246
23.84795	38.022559
23.846979	38.021048
23.84865	38.020579
23.85053	38.020831
23.850499	38.020843
23.850501	38.020854
23.851551	38.018505
23.85374	38.013625
23.854721	38.011893
23.854601	38.011973
23.853201	38.014946
23.85114	38.017665
23.84781	38.017836
23.84552	38.018317
23.84516	38.018089
23.845129	38.018569
23.845209	38.018889
23.845047	38.018535
23.845047	38.018566
23.845047	38.018603
23.845047	38.018603
23.845167	38.018382
23.845087	38.018542
23.845467	38.019264
23.845887	38.019123
23.848206	38.018901
23.850016	38.018359
23.851785	38.017619
23.853025	38.01519
23.855224	38.010978
23.855225	38.008837
23.855064	38.008517
23.855164	38.006919
23.855734	38.0055
23.856344	38.00444
23.856874	38.002959
23.860374	38.000881
23.864074	37.999202
23.867806	37.997234
23.870976	37.995754
23.873427	37.993712
23.877797	37.990352
23.880405	37.989162
23.881204	37.99023
23.881115	37.990291
23.881115	37.99031
23.881226	37.99015
23.881226	37.990138
23.881216	37.990047
23.881176	37.990047
23.881225	37.989967
23.881006	37.989715
23.880216	37.989013
23.880457	37.988815
23.880457	37.988803
23.881808	37.988124
23.883518	37.987533
23.887228	37.985462
23.890648	37.983371
23.893198	37.981601
23.897758	37.978671
23.902708	37.97541
23.905307	37.971599
23.905708	37.968429
23.906318	37.968128
23.909659	37.968177
23.914379	37.967769
23.919008	37.966621
23.921919	37.96593
23.924679	37.964469
23.926479	37.961971
23.92676	37.96017
23.92676	37.960131
23.92887	37.959761
23.932579	37.959861
23.93623	37.960323
23.93972	37.960384
23.94342	37.960051
23.947121	37.959564
23.949181	37.959125
23.952711	37.958743
23.95734	37.957244
23.961171	37.955325
23.959199	37.952957
